id,foi,country
2897,0.0193,7
2898,0.0193,7
2899,0.0193,7
2900,0.0193,7
2901,0.0193,7
2902,0.0193,7
2903,0.0193,7
2904,0.0193,7
2905,0.0193,7
2906,0.0193,7
2907,0.0193,7
2908,0.0193,7
2909,0.0193,7
2910,0.0193,7
2911,0.0193,7
2912,0.0193,7
2913,0.0193,7
2914,0.0193,7
2915,0.0193,7
2916,0.0193,7
2917,0.0193,7
2918,0.0193,7
2919,0.0193,7
2920,0.0193,7
2921,0.0193,7
2922,0.0193,7
2923,0.0193,7
2924,0.0193,7
2925,0.0193,7
2926,0.0193,7
2927,0.0193,7
2928,0.0193,7
2929,0.0193,7
2930,0.0193,7
2931,0.0193,7
2932,0.0193,7
2933,0.0193,7
2934,0.0193,7
2935,0.0193,7
2936,0.0193,7
2937,0.0193,7
2938,0.0193,7
2939,0.0193,7
2940,0.0193,7
2941,0.0193,7
2942,0.0193,7
2943,0.0193,7
2944,0.0193,7
2945,0.0193,7
2946,0.0193,7
2947,0.0193,7
2948,0.0193,7
2949,0.0193,7
2950,0.0193,7
2951,0.0193,7
2952,0.0193,7
2953,0.0193,7
2954,0.0193,7
2955,0.0193,7
2956,0.0193,7
2957,0.0193,7
2958,0.0193,7
2959,0.0193,7
2960,0.0193,7
2961,0.0193,7
2962,0.0193,7
2963,0.0193,7
2964,0.0193,7
2965,0.0193,7
2966,0.0193,7
2967,0.0193,7
2968,0.0193,7
2969,0.0193,7
2970,0.0193,7
2971,0.0193,7
2972,0.0193,7
2973,0.0193,7
2974,0.0193,7
2975,0.0193,7
2976,0.0193,7
2977,0.0193,7
2978,0.0193,7
2979,0.0193,7
2980,0.0193,7
2981,0.0193,7
2982,0.0193,7
2983,0.0193,7
2984,0.0193,7
2985,0.0193,7
2986,0.0193,7
2987,0.0193,7
2988,0.0193,7
2989,0.0193,7
2990,0.0193,7
2991,0.0193,7
2992,0.0193,7
2993,0.0193,7
2994,0.0193,7
2995,0.0193,7
2996,0.0193,7
2997,0.0193,7
2998,0.0193,7
2999,0.0193,7
3000,0.0193,7
1,0.0489,7
2,0.0489,7
3,0.0489,7
4,0.0489,7
5,0.0489,7
6,0.0489,7
7,0.0489,7
8,0.0489,7
9,0.0489,7
10,0.0489,7
11,0.0489,7
12,0.0489,7
13,0.0489,7
14,0.0489,7
15,0.0489,7
16,0.0489,7
17,0.0489,7
18,0.0489,7
19,0.0489,7
20,0.0489,7
21,0.0489,7
22,0.0489,7
23,0.0489,7
24,0.0489,7
25,0.0489,7
26,0.0489,7
27,0.0489,7
28,0.0489,7
29,0.0489,7
30,0.0489,7
31,0.0489,7
32,0.0489,7
33,0.0489,7
34,0.0489,7
35,0.0489,7
36,0.0489,7
37,0.0489,7
38,0.0489,7
39,0.0489,7
40,0.0489,7
41,0.0489,7
42,0.0489,7
43,0.0489,7
44,0.0489,7
45,0.0489,7
46,0.0489,7
47,0.0489,7
48,0.0489,7
49,0.0489,7
50,0.0489,7
51,0.0489,7
52,0.0489,7
53,0.0489,7
54,0.0489,7
55,0.0489,7
56,0.0489,7
57,0.0489,7
58,0.0489,7
59,0.0489,7
60,0.0489,7
61,0.0489,7
62,0.0489,7
63,0.0489,7
64,0.0489,7
65,0.0489,7
66,0.0489,7
67,0.0489,7
68,0.0489,7
69,0.0489,7
70,0.0489,7
71,0.0489,7
72,0.0489,7
73,0.0489,7
74,0.0489,7
75,0.0489,7
76,0.0489,7
77,0.0489,7
78,0.0489,7
79,0.0489,7
80,0.0489,7
81,0.0489,7
82,0.0489,7
83,0.0489,7
84,0.0489,7
85,0.0489,7
86,0.0489,7
87,0.0489,7
88,0.0489,7
89,0.0489,7
90,0.0489,7
91,0.0489,7
92,0.0489,7
93,0.0489,7
94,0.0489,7
95,0.0489,7
96,0.0489,7
97,0.0489,7
98,0.0489,7
99,0.0489,7
100,0.0489,7
101,0.0489,7
102,0.0489,7
103,0.0489,7
104,0.0489,7
105,0.0489,7
106,0.0489,7
107,0.0489,7
108,0.0489,7
109,0.0489,7
110,0.0489,7
111,0.0489,7
112,0.0489,7
113,0.0489,7
114,0.0489,7
115,0.0489,7
116,0.0489,7
117,0.0489,7
118,0.0489,7
119,0.0489,7
120,0.0489,7
121,0.0489,7
122,0.0489,7
123,0.0489,7
124,0.0489,7
125,0.0489,7
126,0.0489,7
127,0.0489,7
128,0.0489,7
129,0.0489,7
130,0.0489,7
131,0.0489,7
132,0.0489,7
133,0.0489,7
134,0.0489,7
135,0.0489,7
136,0.0489,7
137,0.0489,7
138,0.0489,7
139,0.0489,7
140,0.0489,7
141,0.0489,7
142,0.0489,7
143,0.0489,7
144,0.0489,7
145,0.0489,7
146,0.0489,7
147,0.0489,7
148,0.0489,7
149,0.0489,7
150,0.0489,7
151,0.0489,7
152,0.0489,7
153,0.0489,7
154,0.0489,7
155,0.0489,7
156,0.0489,7
157,0.0489,7
158,0.0489,7
159,0.0489,7
160,0.0489,7
161,0.0489,7
162,0.0489,7
163,0.0489,7
164,0.0489,7
165,0.0489,7
166,0.0489,7
167,0.0489,7
168,0.0489,7
169,0.0489,7
170,0.0489,7
171,0.0489,7
172,0.0489,7
173,0.0489,7
174,0.0489,7
175,0.0489,7
176,0.0489,7
177,0.0489,7
178,0.0489,7
179,0.0489,7
180,0.0489,7
181,0.0489,7
182,0.0489,7
183,0.0489,7
184,0.0489,7
185,0.0489,7
186,0.0489,7
187,0.0489,7
188,0.0489,7
189,0.0489,7
190,0.0489,7
191,0.0489,7
192,0.0489,7
193,0.0489,7
194,0.0489,7
195,0.0489,7
196,0.0489,7
197,0.0489,7
198,0.0489,7
199,0.0489,7
200,0.0489,7
201,0.0489,7
202,0.0489,7
203,0.0489,7
204,0.0489,7
205,0.0489,7
206,0.0489,7
207,0.0489,7
208,0.0489,7
209,0.0489,7
210,0.0489,7
211,0.0489,7
212,0.0489,7
213,0.0489,7
214,0.0489,7
215,0.0489,7
216,0.0489,7
217,0.0489,7
218,0.0489,7
219,0.0489,7
220,0.0489,7
221,0.0489,7
222,0.0489,7
223,0.0489,7
224,0.0489,7
225,0.0489,7
226,0.0489,7
227,0.0489,7
228,0.0489,7
229,0.0489,7
230,0.0489,7
231,0.0489,7
232,0.0489,7
233,0.0489,7
234,0.0489,7
235,0.0489,7
236,0.0489,7
237,0.0489,7
238,0.0489,7
239,0.0489,7
240,0.0489,7
241,0.0489,7
242,0.0489,7
243,0.0489,7
244,0.0489,7
245,0.0489,7
246,0.0489,7
247,0.0489,7
248,0.0489,7
249,0.0489,7
250,0.0489,7
251,0.0489,7
252,0.0489,7
253,0.0489,7
254,0.0489,7
255,0.0489,7
256,0.0489,7
257,0.0489,7
258,0.0489,7
259,0.0489,7
260,0.0489,7
261,0.0489,7
262,0.0489,7
263,0.0489,7
264,0.0489,7
265,0.0489,7
266,0.0489,7
267,0.0489,7
268,0.0489,7
269,0.0489,7
270,0.0489,7
271,0.0489,7
272,0.0489,7
273,0.0489,7
274,0.0489,7
275,0.0489,7
276,0.0489,7
277,0.0489,7
278,0.0489,7
279,0.0489,7
280,0.0489,7
281,0.0489,7
282,0.0489,7
283,0.0489,7
284,0.0489,7
285,0.0489,7
286,0.0489,7
287,0.0489,7
288,0.0489,7
289,0.0489,7
290,0.0489,7
291,0.0489,7
292,0.0489,7
293,0.0489,7
294,0.0489,7
295,0.0489,7
296,0.0489,7
297,0.0489,7
298,0.0489,7
299,0.0489,7
300,0.0489,7
301,0.0489,7
302,0.0489,7
303,0.0489,7
304,0.0489,7
305,0.0489,7
306,0.0489,7
307,0.0489,7
308,0.0489,7
309,0.0489,7
310,0.0489,7
311,0.0489,7
312,0.0489,7
313,0.0489,7
314,0.0489,7
315,0.0489,7
316,0.0489,7
317,0.0489,7
318,0.0489,7
319,0.0489,7
320,0.0489,7
321,0.0489,7
322,0.0489,7
323,0.0489,7
324,0.0489,7
325,0.0489,7
326,0.0489,7
327,0.0489,7
328,0.0489,7
329,0.0489,7
330,0.0489,7
331,0.0489,7
332,0.0489,7
333,0.0489,7
334,0.0489,7
335,0.0489,7
336,0.0489,7
337,0.0489,7
338,0.0489,7
339,0.0489,7
340,0.0489,7
341,0.0489,7
342,0.0489,7
343,0.0489,7
344,0.0489,7
345,0.0489,7
346,0.0489,7
347,0.0489,7
348,0.0489,7
349,0.0489,7
350,0.0489,7
351,0.0489,7
352,0.0489,7
353,0.0489,7
354,0.0489,7
355,0.0489,7
356,0.0489,7
357,0.0489,7
358,0.0489,7
359,0.0489,7
360,0.0489,7
361,0.0489,7
362,0.0489,7
363,0.0489,7
364,0.0489,7
365,0.0489,7
366,0.0489,7
367,0.0489,7
368,0.0489,7
369,0.0489,7
370,0.0489,7
371,0.0489,7
372,0.0489,7
373,0.0489,7
374,0.0489,7
375,0.0489,7
376,0.0489,7
377,0.0489,7
378,0.0489,7
379,0.0489,7
380,0.0489,7
381,0.0489,7
382,0.0489,7
383,0.0489,7
384,0.0489,7
385,0.0489,7
386,0.0489,7
387,0.0489,7
388,0.0489,7
389,0.0489,7
390,0.0489,7
391,0.0489,7
392,0.0489,7
393,0.0489,7
394,0.0489,7
395,0.0489,7
396,0.0489,7
397,0.0489,7
398,0.0489,7
399,0.0489,7
400,0.0489,7
401,0.0489,7
402,0.0489,7
403,0.0489,7
404,0.0489,7
405,0.0489,7
406,0.0489,7
407,0.0489,7
408,0.0489,7
409,0.0489,7
410,0.0489,7
411,0.0489,7
412,0.0489,7
413,0.0489,7
414,0.0489,7
415,0.0489,7
416,0.0489,7
417,0.0489,7
418,0.0489,7
419,0.0489,7
420,0.0489,7
421,0.0489,7
422,0.0489,7
423,0.0489,7
424,0.0489,7
425,0.0489,7
426,0.0489,7
427,0.0489,7
428,0.0489,7
429,0.0489,7
430,0.0489,7
431,0.0489,7
432,0.0489,7
433,0.0489,7
434,0.0489,7
435,0.0489,7
436,0.0489,7
437,0.0489,7
438,0.0489,7
439,0.0489,7
440,0.0489,7
441,0.0489,7
442,0.0489,7
443,0.0489,7
444,0.0489,7
445,0.0489,7
446,0.0489,7
447,0.0489,7
448,0.0489,7
449,0.0489,7
450,0.0489,7
451,0.0489,7
452,0.0489,7
453,0.0489,7
454,0.0489,7
455,0.0489,7
456,0.0489,7
457,0.0489,7
458,0.0489,7
459,0.0489,7
460,0.0489,7
461,0.0489,7
462,0.0489,7
463,0.0489,7
464,0.0489,7
465,0.0489,7
466,0.0489,7
467,0.0489,7
468,0.0489,7
469,0.0489,7
470,0.0489,7
471,0.0489,7
472,0.0489,7
473,0.0489,7
474,0.0489,7
475,0.0489,7
476,0.0489,7
477,0.0489,7
478,0.0489,7
479,0.0489,7
480,0.0489,7
481,0.0489,7
482,0.0489,7
483,0.0489,7
484,0.0489,7
485,0.0489,7
486,0.0489,7
487,0.0489,7
488,0.0489,7
489,0.0489,7
490,0.0489,7
491,0.0489,7
492,0.0489,7
493,0.0489,7
494,0.0489,7
495,0.0489,7
496,0.0489,7
497,0.0489,7
498,0.0489,7
499,0.0489,7
500,0.0489,7
501,0.0489,7
502,0.0489,7
503,0.0489,7
504,0.0489,7
505,0.0489,7
506,0.0489,7
507,0.0489,7
508,0.0489,7
509,0.0489,7
510,0.0489,7
511,0.0489,7
512,0.0489,7
513,0.0489,7
514,0.0489,7
515,0.0489,7
516,0.0489,7
517,0.0489,7
518,0.0489,7
519,0.0489,7
520,0.0489,7
521,0.0489,7
522,0.0489,7
523,0.0489,7
524,0.0489,7
525,0.0489,7
526,0.0489,7
527,0.0489,7
528,0.0489,7
529,0.0489,7
530,0.0489,7
531,0.0489,7
532,0.0489,7
533,0.0489,7
534,0.0489,7
535,0.0489,7
536,0.0489,7
537,0.0489,7
538,0.0489,7
539,0.0489,7
540,0.0489,7
541,0.0489,7
542,0.0489,7
543,0.0489,7
544,0.0489,7
545,0.0489,7
546,0.0489,7
547,0.0489,7
548,0.0489,7
549,0.0489,7
550,0.0489,7
551,0.0489,7
552,0.0489,7
553,0.0489,7
554,0.0489,7
555,0.0489,7
556,0.0489,7
557,0.0489,7
558,0.0489,7
559,0.0489,7
560,0.0489,7
561,0.0489,7
562,0.0489,7
563,0.0489,7
564,0.0489,7
565,0.0489,7
566,0.0489,7
567,0.0489,7
568,0.0489,7
569,0.0489,7
570,0.0489,7
571,0.0489,7
572,0.0489,7
573,0.0489,7
574,0.0489,7
575,0.0489,7
576,0.0489,7
577,0.0489,7
578,0.0489,7
579,0.0489,7
580,0.0489,7
581,0.0489,7
582,0.0489,7
583,0.0489,7
584,0.0489,7
585,0.0489,7
586,0.0489,7
587,0.0489,7
588,0.0489,7
589,0.0489,7
590,0.0489,7
591,0.0489,7
592,0.0489,7
593,0.0489,7
594,0.0489,7
595,0.0489,7
596,0.0489,7
597,0.0489,7
598,0.0489,7
599,0.0489,7
600,0.0489,7
601,0.0489,7
602,0.0489,7
603,0.0489,7
604,0.0489,7
605,0.0489,7
606,0.0489,7
607,0.0489,7
608,0.0489,7
609,0.0489,7
610,0.0489,7
611,0.0489,7
612,0.0489,7
613,0.0489,7
614,0.0489,7
615,0.0489,7
616,0.0489,7
617,0.0489,7
618,0.0489,7
619,0.0489,7
620,0.0489,7
621,0.0489,7
622,0.0489,7
623,0.0489,7
624,0.0489,7
625,0.0489,7
626,0.0489,7
627,0.0489,7
628,0.0489,7
629,0.0489,7
630,0.0489,7
631,0.0489,7
632,0.0489,7
633,0.0489,7
634,0.0489,7
635,0.0489,7
636,0.0489,7
637,0.0489,7
638,0.0489,7
639,0.0489,7
640,0.0489,7
641,0.0489,7
642,0.0489,7
643,0.0489,7
644,0.0489,7
645,0.0489,7
646,0.0489,7
647,0.0489,7
648,0.0489,7
649,0.0489,7
650,0.0489,7
651,0.0489,7
652,0.0489,7
653,0.0489,7
654,0.0489,7
655,0.0489,7
656,0.0489,7
657,0.0489,7
658,0.0489,7
659,0.0489,7
660,0.0489,7
661,0.0489,7
662,0.0489,7
663,0.0489,7
664,0.0489,7
665,0.0489,7
666,0.0489,7
667,0.0489,7
668,0.0489,7
669,0.0489,7
670,0.0489,7
671,0.0489,7
672,0.0489,7
673,0.0489,7
674,0.0489,7
675,0.0489,7
676,0.0489,7
677,0.0489,7
678,0.0489,7
679,0.0489,7
680,0.0489,7
681,0.0489,7
682,0.0489,7
683,0.0489,7
684,0.0489,7
685,0.0489,7
686,0.0489,7
687,0.0489,7
688,0.0489,7
689,0.0489,7
690,0.0489,7
691,0.0489,7
692,0.0489,7
693,0.0489,7
694,0.0489,7
695,0.0489,7
696,0.0489,7
697,0.0489,7
698,0.0489,7
699,0.0489,7
700,0.0489,7
701,0.0489,7
702,0.0489,7
703,0.0489,7
704,0.0489,7
705,0.0489,7
706,0.0489,7
707,0.0489,7
708,0.0489,7
709,0.0489,7
710,0.0489,7
711,0.0489,7
712,0.0489,7
713,0.0489,7
714,0.0489,7
715,0.0489,7
716,0.0489,7
717,0.0489,7
718,0.0489,7
719,0.0489,7
720,0.0489,7
721,0.0489,7
722,0.0489,7
723,0.0489,7
724,0.0489,7
725,0.0489,7
726,0.0489,7
727,0.0489,7
728,0.0489,7
729,0.0489,7
730,0.0489,7
731,0.0489,7
732,0.0489,7
733,0.0489,7
734,0.0489,7
735,0.0489,7
736,0.0489,7
737,0.0489,7
738,0.0489,7
739,0.0489,7
740,0.0489,7
741,0.0489,7
742,0.0489,7
743,0.0489,7
744,0.0489,7
745,0.0489,7
746,0.0489,7
747,0.0489,7
748,0.0489,7
749,0.0489,7
750,0.0489,7
751,0.0489,7
752,0.0489,7
753,0.0489,7
754,0.0489,7
755,0.0489,7
756,0.0489,7
757,0.0489,7
758,0.0489,7
759,0.0489,7
760,0.0489,7
761,0.0489,7
762,0.0489,7
763,0.0489,7
764,0.0489,7
765,0.0489,7
766,0.0489,7
767,0.0489,7
768,0.0489,7
769,0.0489,7
770,0.0489,7
771,0.0489,7
772,0.0489,7
773,0.0489,7
774,0.0489,7
775,0.0489,7
776,0.0489,7
777,0.0489,7
778,0.0489,7
779,0.0489,7
780,0.0489,7
781,0.0489,7
782,0.0489,7
783,0.0489,7
784,0.0489,7
785,0.0489,7
786,0.0489,7
787,0.0489,7
788,0.0489,7
789,0.0489,7
790,0.0489,7
791,0.0489,7
792,0.0489,7
793,0.0489,7
794,0.0489,7
795,0.0489,7
796,0.0489,7
797,0.0489,7
798,0.0489,7
799,0.0489,7
800,0.0489,7
801,0.0489,7
802,0.0489,7
803,0.0489,7
804,0.0489,7
805,0.0489,7
806,0.0489,7
807,0.0489,7
808,0.0489,7
809,0.0489,7
810,0.0489,7
811,0.0489,7
812,0.0489,7
813,0.0489,7
814,0.0489,7
815,0.0489,7
816,0.0489,7
817,0.0489,7
818,0.0489,7
819,0.0489,7
820,0.0489,7
821,0.0489,7
822,0.0489,7
823,0.0489,7
824,0.0489,7
825,0.0489,7
826,0.0489,7
827,0.0489,7
828,0.0489,7
829,0.0489,7
830,0.0489,7
831,0.0489,7
832,0.0489,7
833,0.0489,7
834,0.0489,7
835,0.0489,7
836,0.0489,7
837,0.0489,7
838,0.0489,7
839,0.0489,7
840,0.0489,7
841,0.0489,7
842,0.0489,7
843,0.0489,7
844,0.0489,7
845,0.0489,7
846,0.0489,7
847,0.0489,7
848,0.0489,7
849,0.0489,7
850,0.0489,7
851,0.0489,7
852,0.0489,7
853,0.0489,7
854,0.0489,7
855,0.0489,7
856,0.0489,7
857,0.0489,7
858,0.0489,7
859,0.0489,7
860,0.0489,7
861,0.0489,7
862,0.0489,7
863,0.0489,7
864,0.0489,7
865,0.0489,7
866,0.0489,7
867,0.0489,7
868,0.0489,7
869,0.0489,7
870,0.0489,7
871,0.0489,7
872,0.0489,7
873,0.0489,7
874,0.0489,7
875,0.0489,7
876,0.0489,7
877,0.0489,7
878,0.0489,7
879,0.0489,7
880,0.0489,7
881,0.0489,7
882,0.0489,7
883,0.0489,7
884,0.0489,7
885,0.0489,7
886,0.0489,7
887,0.0489,7
888,0.0489,7
889,0.0489,7
890,0.0489,7
891,0.0489,7
892,0.0489,7
893,0.0489,7
894,0.0489,7
895,0.0489,7
896,0.0489,7
897,0.0489,7
898,0.0489,7
899,0.0489,7
900,0.0489,7
901,0.0489,7
902,0.0489,7
903,0.0489,7
904,0.0489,7
905,0.0489,7
906,0.0489,7
907,0.0489,7
908,0.0489,7
909,0.0489,7
910,0.0489,7
911,0.0489,7
912,0.0489,7
913,0.0489,7
914,0.0489,7
915,0.0489,7
916,0.0489,7
917,0.0489,7
918,0.0489,7
919,0.0489,7
920,0.0489,7
921,0.0489,7
922,0.0489,7
923,0.0489,7
924,0.0489,7
925,0.0489,7
926,0.0489,7
927,0.0489,7
928,0.0489,7
929,0.0489,7
930,0.0489,7
931,0.0489,7
932,0.0489,7
933,0.0489,7
934,0.0489,7
935,0.0489,7
936,0.0489,7
937,0.0489,7
938,0.0489,7
939,0.0489,7
940,0.0489,7
941,0.0489,7
942,0.0489,7
943,0.0489,7
944,0.0489,7
945,0.0489,7
946,0.0489,7
947,0.0489,7
948,0.0489,7
949,0.0489,7
950,0.0489,7
951,0.0489,7
952,0.0489,7
953,0.0489,7
954,0.0489,7
955,0.0489,7
956,0.0489,7
957,0.0489,7
958,0.0489,7
959,0.0489,7
960,0.0489,7
961,0.0489,7
962,0.0489,7
963,0.0489,7
964,0.0489,7
965,0.0489,7
966,0.0489,7
967,0.0489,7
968,0.0489,7
969,0.0489,7
970,0.0489,7
971,0.0489,7
972,0.0489,7
973,0.0489,7
974,0.0489,7
975,0.0489,7
976,0.0489,7
977,0.0489,7
978,0.0489,7
979,0.0489,7
980,0.0489,7
981,0.0489,7
982,0.0489,7
983,0.0489,7
984,0.0489,7
985,0.0489,7
986,0.0489,7
987,0.0489,7
988,0.0489,7
989,0.0489,7
990,0.0489,7
991,0.0489,7
992,0.0489,7
993,0.0489,7
994,0.0489,7
995,0.0489,7
996,0.0489,7
997,0.0489,7
998,0.0489,7
999,0.0489,7
1000,0.0489,7
1001,0.0489,7
1002,0.0489,7
1003,0.0489,7
1004,0.0489,7
1005,0.0489,7
1006,0.0489,7
1007,0.0489,7
1008,0.0489,7
1009,0.0489,7
1010,0.0489,7
1011,0.0489,7
1012,0.0489,7
1013,0.0489,7
1014,0.0489,7
1015,0.0489,7
1016,0.0489,7
1017,0.0489,7
1018,0.0489,7
1019,0.0489,7
1020,0.0489,7
1021,0.0489,7
1022,0.0489,7
1023,0.0489,7
1024,0.0489,7
1025,0.0489,7
1026,0.0489,7
1027,0.0489,7
1028,0.0489,7
1029,0.0489,7
1030,0.0489,7
1031,0.0489,7
1032,0.0489,7
1033,0.0489,7
1034,0.0489,7
1035,0.0489,7
1036,0.0489,7
1037,0.0489,7
1038,0.0489,7
1039,0.0489,7
1040,0.0489,7
1041,0.0489,7
1042,0.0489,7
1043,0.0489,7
1044,0.0489,7
1045,0.0489,7
1046,0.0489,7
1047,0.0489,7
1048,0.0489,7
1049,0.0489,7
1050,0.0489,7
1051,0.0489,7
1052,0.0489,7
1053,0.0489,7
1054,0.0489,7
1055,0.0489,7
1056,0.0489,7
1057,0.0489,7
1058,0.0489,7
1059,0.0489,7
1060,0.0489,7
1061,0.0489,7
1062,0.0489,7
1063,0.0489,7
1064,0.0489,7
1065,0.0489,7
1066,0.0489,7
1067,0.0489,7
1068,0.0489,7
1069,0.0489,7
1070,0.0489,7
1071,0.0489,7
1072,0.0489,7
1073,0.0489,7
1074,0.0489,7
1075,0.0489,7
1076,0.0489,7
1077,0.0489,7
1078,0.0489,7
1079,0.0489,7
1080,0.0489,7
1081,0.0489,7
1082,0.0489,7
1083,0.0489,7
1084,0.0489,7
1085,0.0489,7
1086,0.0489,7
1087,0.0489,7
1088,0.0489,7
1089,0.0489,7
1090,0.0489,7
1091,0.0489,7
1092,0.0489,7
1093,0.0489,7
1094,0.0489,7
1095,0.0489,7
1096,0.0489,7
1097,0.0489,7
1098,0.0489,7
1099,0.0489,7
1100,0.0489,7
1101,0.0489,7
1102,0.0489,7
1103,0.0489,7
1104,0.0489,7
1105,0.0489,7
1106,0.0489,7
1107,0.0489,7
1108,0.0489,7
1109,0.0489,7
1110,0.0489,7
1111,0.0489,7
1112,0.0489,7
1113,0.0489,7
1114,0.0489,7
1115,0.0489,7
1116,0.0489,7
1117,0.0489,7
1118,0.0489,7
1119,0.0489,7
1120,0.0489,7
1121,0.0489,7
1122,0.0489,7
1123,0.0489,7
1124,0.0489,7
1125,0.0489,7
1126,0.0489,7
1127,0.0489,7
1128,0.0489,7
1129,0.0489,7
1130,0.0489,7
1131,0.0489,7
1132,0.0489,7
1133,0.0489,7
1134,0.0489,7
1135,0.0489,7
1136,0.0489,7
1137,0.0489,7
1138,0.0489,7
1139,0.0489,7
1140,0.0489,7
1141,0.0489,7
1142,0.0489,7
1143,0.0489,7
1144,0.0489,7
1145,0.0489,7
1146,0.0489,7
1147,0.0489,7
1148,0.0489,7
1149,0.0489,7
1150,0.0489,7
1151,0.0489,7
1152,0.0489,7
1153,0.0489,7
1154,0.0489,7
1155,0.0489,7
1156,0.0489,7
1157,0.0489,7
1158,0.0489,7
1159,0.0489,7
1160,0.0489,7
1161,0.0489,7
1162,0.0489,7
1163,0.0489,7
1164,0.0489,7
1165,0.0489,7
1166,0.0489,7
1167,0.0489,7
1168,0.0489,7
1169,0.0489,7
1170,0.0489,7
1171,0.0489,7
1172,0.0489,7
1173,0.0489,7
1174,0.0489,7
1175,0.0489,7
1176,0.0489,7
1177,0.0489,7
1178,0.0489,7
1179,0.0489,7
1180,0.0489,7
1181,0.0489,7
1182,0.0489,7
1183,0.0489,7
1184,0.0489,7
1185,0.0489,7
1186,0.0489,7
1187,0.0489,7
1188,0.0489,7
1189,0.0489,7
1190,0.0489,7
1191,0.0489,7
1192,0.0489,7
1193,0.0489,7
1194,0.0489,7
1195,0.0489,7
1196,0.0489,7
1197,0.0489,7
1198,0.0489,7
1199,0.0489,7
1200,0.0489,7
1201,0.0489,7
1202,0.0489,7
1203,0.0489,7
1204,0.0489,7
1205,0.0489,7
1206,0.0489,7
1207,0.0489,7
1208,0.0489,7
1209,0.0489,7
1210,0.0489,7
1211,0.0489,7
1212,0.0489,7
1213,0.0489,7
1214,0.0489,7
1215,0.0489,7
1216,0.0489,7
1217,0.0489,7
1218,0.0489,7
1219,0.0489,7
1220,0.0489,7
1221,0.0489,7
1222,0.0489,7
1223,0.0489,7
1224,0.0489,7
1225,0.0489,7
1226,0.0489,7
1227,0.0489,7
1228,0.0489,7
1229,0.0489,7
1230,0.0489,7
1231,0.0489,7
1232,0.0489,7
1233,0.0489,7
1234,0.0489,7
1235,0.0489,7
1236,0.0489,7
1237,0.0489,7
1238,0.0489,7
1239,0.0489,7
1240,0.0489,7
1241,0.0489,7
1242,0.0489,7
1243,0.0489,7
1244,0.0489,7
1245,0.0489,7
1246,0.0489,7
1247,0.0489,7
1248,0.0489,7
1249,0.0489,7
1250,0.0489,7
1251,0.0489,7
1252,0.0489,7
1253,0.0489,7
1254,0.0489,7
1255,0.0489,7
1256,0.0489,7
1257,0.0489,7
1258,0.0489,7
1259,0.0489,7
1260,0.0489,7
1261,0.0489,7
1262,0.0489,7
1263,0.0489,7
1264,0.0489,7
1265,0.0489,7
1266,0.0489,7
1267,0.0489,7
1268,0.0489,7
1269,0.0489,7
1270,0.0489,7
1271,0.0489,7
1272,0.0489,7
1273,0.0489,7
1274,0.0489,7
1275,0.0489,7
1276,0.0489,7
1277,0.0489,7
1278,0.0489,7
1279,0.0489,7
1280,0.0489,7
1281,0.0489,7
1282,0.0489,7
1283,0.0489,7
1284,0.0489,7
1285,0.0489,7
1286,0.0489,7
1287,0.0489,7
1288,0.0489,7
1289,0.0489,7
1290,0.0489,7
1291,0.0489,7
1292,0.0489,7
1293,0.0489,7
1294,0.0489,7
1295,0.0489,7
1296,0.0489,7
1297,0.0489,7
1298,0.0489,7
1299,0.0489,7
1300,0.0489,7
1301,0.0489,7
1302,0.0489,7
1303,0.0489,7
1304,0.0489,7
1305,0.0489,7
1306,0.0489,7
1307,0.0489,7
1308,0.0489,7
1309,0.0489,7
1310,0.0489,7
1311,0.0489,7
1312,0.0489,7
1313,0.0489,7
1314,0.0489,7
1315,0.0489,7
1316,0.0489,7
1317,0.0489,7
1318,0.0489,7
1319,0.0489,7
1320,0.0489,7
1321,0.0489,7
1322,0.0489,7
1323,0.0489,7
1324,0.0489,7
1325,0.0489,7
1326,0.0489,7
1327,0.0489,7
1328,0.0489,7
1329,0.0489,7
1330,0.0489,7
1331,0.0489,7
1332,0.0489,7
1333,0.0489,7
1334,0.0489,7
1335,0.0489,7
1336,0.0489,7
1337,0.0489,7
1338,0.0489,7
1339,0.0489,7
1340,0.0489,7
1341,0.0489,7
1342,0.0489,7
1343,0.0489,7
1344,0.0489,7
1345,0.0489,7
1346,0.0489,7
1347,0.0489,7
1348,0.0489,7
1349,0.0489,7
1350,0.0489,7
1351,0.0489,7
1352,0.0489,7
1353,0.0489,7
1354,0.0489,7
1355,0.0489,7
1356,0.0489,7
1357,0.0489,7
1358,0.0489,7
1359,0.0489,7
1360,0.0489,7
1361,0.0489,7
1362,0.0489,7
1363,0.0489,7
1364,0.0489,7
1365,0.0489,7
1366,0.0489,7
1367,0.0489,7
1368,0.0489,7
1369,0.0489,7
1370,0.0489,7
1371,0.0489,7
1372,0.0489,7
1373,0.0489,7
1374,0.0489,7
1375,0.0489,7
1376,0.0489,7
1377,0.0489,7
1378,0.0489,7
1379,0.0489,7
1380,0.0489,7
1381,0.0489,7
1382,0.0489,7
1383,0.0489,7
1384,0.0489,7
1385,0.0489,7
1386,0.0489,7
1387,0.0489,7
1388,0.0489,7
1389,0.0489,7
1390,0.0489,7
1391,0.0489,7
1392,0.0489,7
1393,0.0489,7
1394,0.0489,7
1395,0.0489,7
